Secret codes for all landscapes in The Sentinel (aka The Sentry)

Generated by: https://github.com/simonowen/sentcode

+------+----------+----------+----------+----------+----------+
| Land | BBC/C64  |   CPC    | Spectrum |  PC/ST   |  Amiga   |
| 7663 | 59679595 | 12127868 | 44768068 | 95743894 | 19154085 |
| 7664 | 85687164 | 46616256 | 62887077 | 85964652 | 24079447 |
| 7665 | 36853814 | 05449488 | 22923745 | 24994616 | 82479868 |
| 7666 | 85869759 | 20431485 | 37847040 | 64064950 | 89367963 |
| 7667 | 96576764 | 33896464 | 54584316 | 04340473 | 90902690 |
| 7668 | 15516461 | 44760861 | 96747467 | 97941871 | 17583564 |
| 7669 | 75771486 | 95464381 | 99675410 | 52941694 | 75910520 |
| 7670 | 85674945 | 81878668 | 76794384 | 61497846 | 82786491 |
| 7671 | 16629408 | 25711097 | 53866865 | 47281498 | 38857568 |
| 7672 | 78828764 | 82450748 | 93969436 | 21450965 | 86905398 |
| 7673 | 76282432 | 97043907 | 90968259 | 56443945 | 47705345 |
| 7674 | 87691765 | 14778456 | 10077794 | 61588631 | 16716518 |
| 7675 | 92427945 | 00952877 | 55404050 | 20652977 | 18844707 |
| 7676 | 47846586 | 52697449 | 52457830 | 81082429 | 20468447 |
| 7677 | 48894578 | 77595524 | 78569025 | 75886762 | 42603988 |
| 7678 | 84841884 | 86994075 | 49328769 | 87187997 | 44116458 |
| 7679 | 64774807 | 80807658 | 76296341 | 58194968 | 97135864 |
| 7680 | 88886611 | 65204442 | 20723855 | 58298988 | 49269479 |
| 7681 | 52220984 | 74447547 | 29481861 | 13882489 | 67652053 |
| 7682 | 76269652 | 05291275 | 70988738 | 49779784 | 62136234 |
| 7683 | 14658619 | 66928758 | 53547318 | 48592962 | 36459725 |
| 7684 | 62403975 | 93697843 | 97554495 | 48775515 | 89073996 |
| 7685 | 54889505 | 88867427 | 68435295 | 70066977 | 88617223 |
| 7686 | 64450247 | 75963967 | 99754377 | 48639668 | 66550598 |
| 7687 | 56775980 | 73577825 | 94607746 | 57523004 | 33840471 |
| 7688 | 67367747 | 99012528 | 95872635 | 78428107 | 68492767 |
| 7689 | 20451677 | 99851572 | 36823562 | 43787449 | 77906785 |
| 7690 | 98426654 | 87530354 | 16677738 | 20752288 | 79568164 |
| 7691 | 66452315 | 55759697 | 51266767 | 03419759 | 75517489 |
| 7692 | 52501475 | 54765966 | 61055686 | 13206570 | 65577982 |
| 7693 | 67558946 | 64505415 | 14044556 | 87982868 | 64775591 |
| 7694 | 69960155 | 95866513 | 74035644 | 67016784 | 73501780 |
| 7695 | 53853968 | 37685593 | 79229234 | 61754638 | 54465904 |
| 7696 | 42618254 | 16077948 | 69792923 | 61224256 | 35866172 |
| 7697 | 05565700 | 74448268 | 74556150 | 89965581 | 58518651 |
| 7698 | 67597950 | 16587287 | 56963561 | 05960414 | 57532764 |
| 7699 | 68545897 | 32071255 | 64035575 | 70620935 | 26338554 |
| 7700 | 76475874 | 77683659 | 42046778 | 14787545 | 47667618 |
| 7701 | 49016608 | 44881866 | 07380894 | 78980907 | 97208697 |
| 7702 | 67536997 | 98162049 | 42502790 | 04576585 | 77959682 |
| 7703 | 66688844 | 32197498 | 44649787 | 19857944 | 48956817 |
| 7704 | 15706944 | 99845723 | 21147229 | 58887766 | 41734366 |
| 7705 | 70955956 | 29598821 | 21918186 | 68754452 | 99435857 |
| 7706 | 34641540 | 82787164 | 74558614 | 54507589 | 14101553 |
| 7707 | 50896794 | 13067855 | 39547484 | 55757844 | 13860079 |
| 7708 | 55789970 | 77584364 | 67658081 | 16525077 | 67552186 |
| 7709 | 47479449 | 70457760 | 99975176 | 57366542 | 33722684 |
| 7710 | 54369059 | 89858475 | 85948620 | 90074665 | 79849775 |
| 7711 | 54310995 | 55246768 | 79667881 | 35800662 | 57443876 |
| 7712 | 86859717 | 37087516 | 62621174 | 95941698 | 85946449 |
| 7713 | 96455205 | 63147773 | 54305987 | 83697750 | 70879188 |
| 7714 | 67599577 | 84899304 | 47877467 | 59475747 | 54079948 |
| 7715 | 84661454 | 46603916 | 02199198 | 06260967 | 97648813 |
| 7716 | 08519507 | 89936108 | 19379654 | 69571817 | 46265885 |
| 7717 | 65504824 | 98663868 | 75685889 | 67699859 | 91812997 |
| 7718 | 98598446 | 61183676 | 37765064 | 06411196 | 73415474 |
| 7719 | 14688953 | 46406924 | 87948375 | 41083461 | 15646977 |
| 7720 | 78489823 | 59428913 | 70224458 | 16966555 | 60066604 |
| 7721 | 95658364 | 06389574 | 54758508 | 75857182 | 96447169 |
| 7722 | 81367549 | 52682420 | 00044886 | 04996571 | 99987764 |
| 7723 | 79868428 | 89695468 | 59928517 | 53348857 | 96919695 |
| 7724 | 54767172 | 39577725 | 52457487 | 49699885 | 77382386 |
| 7725 | 56014893 | 79560088 | 47392817 | 97733575 | 03099938 |
| 7726 | 35683038 | 94877360 | 57183886 | 99434718 | 52590877 |
| 7727 | 35263688 | 55832981 | 48714941 | 79091241 | 96625547 |
| 7728 | 62865639 | 84925628 | 99496598 | 15576268 | 14669860 |
| 7729 | 55262426 | 28469626 | 95087882 | 64968824 | 69680496 |
| 7730 | 79746464 | 27489698 | 84884515 | 50088866 | 50892585 |
| 7731 | 88941468 | 65881409 | 15497383 | 60551789 | 55297976 |
| 7732 | 69596640 | 76484675 | 65997578 | 34979276 | 84473907 |
| 7733 | 75965582 | 54118069 | 89636559 | 09144064 | 48027984 |
| 7734 | 35909877 | 57854643 | 86847045 | 47374665 | 39531841 |
| 7735 | 46975978 | 75675068 | 44397099 | 18497459 | 55376188 |
| 7736 | 86959554 | 86438865 | 76196087 | 81665528 | 08944576 |
| 7737 | 58664965 | 42686555 | 94697671 | 73978147 | 25478818 |
| 7738 | 81740255 | 60387487 | 43147991 | 32171949 | 68814101 |
| 7739 | 84479681 | 66799803 | 57483487 | 94708429 | 42478785 |
| 7740 | 83452994 | 37551078 | 66069558 | 08597755 | 58917673 |
| 7741 | 85446734 | 85748422 | 05491078 | 33057629 | 00642569 |
| 7742 | 44584320 | 97476471 | 50072971 | 72664849 | 87875495 |
| 7743 | 34467674 | 45635917 | 54672924 | 53849040 | 86451767 |
| 7744 | 93466874 | 87885594 | 67668606 | 98184945 | 85496098 |
| 7745 | 17146939 | 44950895 | 69585207 | 77870525 | 66246446 |
| 7746 | 39018379 | 91798761 | 79738588 | 83848284 | 24078746 |
| 7747 | 44787439 | 71547778 | 70635296 | 87087974 | 75848637 |
| 7748 | 84831933 | 81856857 | 79091797 | 37162536 | 27872438 |
| 7749 | 46068928 | 45459688 | 99595404 | 84353771 | 56844889 |
| 7750 | 91295539 | 66867998 | 99996845 | 58996832 | 33138828 |
| 7751 | 69952569 | 85545780 | 57994489 | 65977899 | 47550169 |
| 7752 | 07369192 | 37984875 | 79705428 | 45446467 | 32821867 |
| 7753 | 99145689 | 28157793 | 19479156 | 42537162 | 37785346 |
| 7754 | 69440075 | 09590449 | 43051089 | 82435199 | 85198649 |
| 7755 | 77681296 | 49546868 | 42931399 | 55773820 | 93928844 |
| 7756 | 62163504 | 00752068 | 71450567 | 35074486 | 72247205 |
| 7757 | 48467141 | 06824349 | 16233472 | 57580719 | 11776268 |
| 7758 | 30683979 | 25662075 | 19546492 | 88470487 | 96615706 |
| 7759 | 67854574 | 40796663 | 64835635 | 86679395 | 49798881 |
| 7760 | 09767885 | 88638477 | 48664429 | 97944857 | 17766306 |
| 7761 | 46462347 | 78149896 | 28489856 | 98461658 | 23454697 |
| 7762 | 74878957 | 95295737 | 81272783 | 83248651 | 41743660 |
| 7763 | 59759769 | 97534766 | 98648694 | 07973198 | 84634961 |
| 7764 | 14799379 | 24719977 | 08811547 | 02252142 | 94403784 |
| 7765 | 98790855 | 94644571 | 41865478 | 88318840 | 87956028 |
| 7766 | 83907203 | 96045957 | 86695628 | 80010363 | 13492579 |
| 7767 | 39787779 | 87862757 | 86584844 | 31383347 | 74555895 |
| 7768 | 44599994 | 96496486 | 82265894 | 67463788 | 58737598 |
| 7769 | 86594376 | 46894196 | 08933728 | 83574491 | 05407219 |
| 7770 | 54574463 | 75170849 | 89664123 | 64537355 | 47355588 |
| 7771 | 85246267 | 48581851 | 95571478 | 69154421 | 01489757 |
| 7772 | 63283947 | 67484823 | 82998759 | 50733743 | 69063999 |
| 7773 | 94929375 | 58860696 | 35765884 | 76397204 | 68655040 |
| 7774 | 20567617 | 57871353 | 97559619 | 65805827 | 55975146 |
| 7775 | 87726196 | 57607564 | 79762997 | 97542448 | 86560474 |
| 7776 | 69467401 | 56722684 | 59828517 | 22897270 | 80074704 |
| 7777 | 06920886 | 17065905 | 92768999 | 77436858 | 27423471 |
| 7778 | 96878735 | 99974607 | 04044006 | 77827253 | 97570325 |
| 7779 | 44648148 | 89258997 | 21990365 | 40302355 | 40698061 |
| 7780 | 35614688 | 67564048 | 99157915 | 47248168 | 98547959 |
| 7781 | 64842993 | 81692891 | 54772265 | 53493681 | 79445574 |
| 7782 | 98120508 | 53399299 | 31418154 | 89047934 | 53500789 |
| 7783 | 04872831 | 58792985 | 94897575 | 70990967 | 69764784 |
| 7784 | 54560827 | 56654651 | 14033919 | 39445937 | 27780444 |
| 7785 | 10328274 | 24851854 | 82089444 | 74244929 | 78368057 |
| 7786 | 96434592 | 60171667 | 19968477 | 58188699 | 67679416 |
| 7787 | 95184867 | 03594989 | 67467752 | 69425960 | 97922641 |
| 7788 | 83234395 | 97254949 | 77655055 | 95991709 | 86366495 |
| 7789 | 65449409 | 52084669 | 70806896 | 36095755 | 68680844 |
| 7790 | 79857361 | 59434987 | 23174421 | 67247378 | 48569572 |
| 7791 | 83895545 | 17253279 | 55548148 | 20845374 | 74589294 |
| 7792 | 32770857 | 78019168 | 08988618 | 98869306 | 04925156 |
| 7793 | 84769099 | 54885857 | 33881954 | 52683412 | 49332369 |
| 7794 | 18468877 | 78839397 | 41638374 | 54589994 | 61280931 |
| 7795 | 66546799 | 55288958 | 11342016 | 04898207 | 35776127 |
| 7796 | 28957738 | 90798952 | 75755415 | 89696294 | 23616495 |
| 7797 | 49245465 | 45100751 | 15757735 | 84598426 | 87194969 |
| 7798 | 04495679 | 63297996 | 70678191 | 33134058 | 53777586 |
| 7799 | 85978196 | 07819528 | 66957936 | 89868052 | 41840897 |
| 7800 | 68794644 | 84645759 | 42185554 | 92758587 | 73369307 |
| 7801 | 26671557 | 87718557 | 51258901 | 67849769 | 93254816 |
| 7802 | 21499897 | 88636767 | 97490078 | 06968788 | 38759559 |
| 7803 | 14035346 | 14576465 | 19419936 | 49588484 | 74841628 |
| 7804 | 94568560 | 98884387 | 54572660 | 20388874 | 66837084 |
| 7805 | 87430688 | 64994845 | 98473845 | 71743780 | 87699118 |
| 7806 | 83445665 | 98975581 | 66917817 | 24460837 | 69431159 |
| 7807 | 31359694 | 67699298 | 23981048 | 07838285 | 19468554 |
| 7808 | 98616470 | 18965772 | 79355189 | 06613513 | 81490558 |
| 7809 | 75084555 | 27957464 | 08655799 | 85508540 | 44117859 |
| 7810 | 87419070 | 71179734 | 65473479 | 07739787 | 25148245 |
| 7811 | 89727456 | 47946917 | 64406959 | 38567898 | 85413095 |
| 7812 | 93257884 | 66796279 | 25481698 | 77181455 | 85285774 |
| 7813 | 46609547 | 74889821 | 65967655 | 38637066 | 85495815 |
| 7814 | 86516302 | 49532384 | 89064668 | 16458819 | 66965553 |
| 7815 | 60243264 | 78726974 | 59215699 | 60598052 | 27887095 |
| 7816 | 43587987 | 43494350 | 62969077 | 27464765 | 58871008 |
| 7817 | 24057379 | 67898426 | 88826523 | 16699215 | 72455865 |
| 7818 | 27857754 | 85566288 | 57077751 | 76873752 | 25490115 |
| 7819 | 57819469 | 75186867 | 55266545 | 00452228 | 35458498 |
| 7820 | 90192983 | 79435873 | 36832721 | 47930975 | 81795769 |
| 7821 | 86687964 | 85482267 | 65679491 | 61409587 | 85465696 |
| 7822 | 39901424 | 68072056 | 90615738 | 19777303 | 40808481 |
| 7823 | 80004501 | 94190477 | 97657919 | 80760847 | 75549504 |
| 7824 | 77166284 | 91584974 | 03780715 | 68576666 | 46886489 |
| 7825 | 75621722 | 49439895 | 18522681 | 85163859 | 48946878 |
| 7826 | 85762386 | 53426477 | 25869987 | 02968191 | 00458648 |
| 7827 | 01185792 | 66596442 | 12266891 | 95008858 | 55865451 |
| 7828 | 22656962 | 78516103 | 49495658 | 45966554 | 50788477 |
| 7829 | 28915021 | 27883989 | 65229328 | 98806249 | 55467994 |
| 7830 | 76782079 | 65705527 | 75041448 | 97374669 | 76511671 |
| 7831 | 39448279 | 58458459 | 47529787 | 58844844 | 55588404 |
| 7832 | 75877735 | 22411514 | 85093464 | 89168514 | 35743661 |
| 7833 | 37487686 | 62148733 | 88795080 | 98666589 | 99945408 |
| 7834 | 49444974 | 74248208 | 81769421 | 57512890 | 80603164 |
| 7835 | 55857849 | 87739556 | 95595937 | 74989372 | 86125376 |
| 7836 | 45868359 | 51575595 | 16122666 | 67452174 | 83894074 |
| 7837 | 32797906 | 97558781 | 62457614 | 69940448 | 96084666 |
| 7838 | 94794099 | 55996940 | 80873784 | 34961698 | 91832894 |
| 7839 | 43969227 | 26839419 | 87846529 | 78707864 | 64694369 |
| 7840 | 04246743 | 94498285 | 66924655 | 47912712 | 54465509 |
| 7841 | 99648737 | 58172469 | 88056917 | 56027621 | 57534784 |
| 7842 | 29618488 | 45942137 | 73894716 | 87947599 | 75128542 |
| 7843 | 48634143 | 48087367 | 26954721 | 03880424 | 54536790 |
| 7844 | 93298437 | 44840887 | 57466967 | 12589478 | 84957175 |
| 7845 | 43088856 | 15286358 | 39434482 | 87736571 | 86447687 |
| 7846 | 55577484 | 80824629 | 15568025 | 64574058 | 04916176 |
| 7847 | 26798969 | 85938788 | 56294742 | 84825250 | 83640654 |
| 7848 | 46538854 | 17043967 | 55584728 | 74756039 | 61446950 |
| 7849 | 14787895 | 05453536 | 85359819 | 71407967 | 95377864 |
| 7850 | 61589520 | 71558716 | 22776269 | 36558945 | 88747197 |
| 7851 | 73254785 | 46905489 | 46879362 | 52555886 | 75555306 |
| 7852 | 27621710 | 34949133 | 14677142 | 45766948 | 37983027 |
| 7853 | 04437764 | 69899456 | 72469024 | 13550447 | 64954455 |
| 7854 | 66825548 | 82059182 | 29796268 | 14972575 | 72552698 |
| 7855 | 05476667 | 75986796 | 49465274 | 00726578 | 91768866 |
| 7856 | 71829858 | 76328954 | 37556155 | 75780898 | 67859697 |
| 7857 | 84416622 | 75867080 | 97957755 | 48526168 | 80164411 |
| 7858 | 75071969 | 93507873 | 69950937 | 50076177 | 99967067 |
| 7859 | 09980888 | 56199378 | 69785886 | 24667188 | 03976762 |
| 7860 | 09599069 | 56564545 | 65691856 | 86909968 | 41288932 |
| 7861 | 72597341 | 09291786 | 40127118 | 18565954 | 87745803 |
| 7862 | 79540219 | 55148145 | 27556473 | 78549043 | 00775874 |
| 7863 | 56306777 | 27461156 | 45048113 | 21150749 | 48611241 |
| 7864 | 85407610 | 87296895 | 69808046 | 33286368 | 01646576 |
| 7865 | 86659535 | 69717197 | 62846896 | 64972564 | 61705465 |
| 7866 | 90186988 | 57910841 | 51766996 | 95472983 | 82460986 |
| 7867 | 44967172 | 64644428 | 04766652 | 37598209 | 56164479 |
| 7868 | 17089599 | 54285967 | 48827988 | 36977583 | 91105400 |
| 7869 | 42445117 | 55784858 | 99896276 | 25686436 | 39550741 |
| 7870 | 47807606 | 02781170 | 90916821 | 94847691 | 56954996 |
| 7871 | 43870169 | 82892939 | 85536406 | 89995952 | 71145006 |
| 7872 | 90144009 | 48169877 | 54575845 | 84604907 | 44506116 |
| 7873 | 38684941 | 16746477 | 67644719 | 69997605 | 45498191 |
| 7874 | 59085945 | 06595629 | 65549696 | 18270997 | 83706446 |
| 7875 | 97783459 | 68735836 | 55507630 | 82535917 | 74695365 |
| 7876 | 75865598 | 26782123 | 21309891 | 03425286 | 65889952 |
| 7877 | 18835314 | 71319985 | 58449792 | 65466476 | 88731839 |
| 7878 | 15135094 | 18240868 | 94847155 | 16646450 | 29289054 |
| 7879 | 63206576 | 64961166 | 39909161 | 02594815 | 52978856 |
| 7880 | 05754455 | 90147966 | 81328458 | 45968718 | 51787865 |
| 7881 | 94357489 | 05660509 | 27096752 | 70775459 | 81185206 |
| 7882 | 87040017 | 06655699 | 62571407 | 38239018 | 75096559 |
| 7883 | 82369986 | 81861898 | 51783429 | 69408678 | 03081939 |
| 7884 | 98545884 | 68906289 | 87584646 | 17895436 | 66079564 |
| 7885 | 46778647 | 96656186 | 34910069 | 66766189 | 45259599 |
| 7886 | 97594990 | 29728596 | 36154647 | 89678647 | 58813706 |
| 7887 | 53509549 | 84999378 | 28854548 | 16495688 | 69466577 |
| 7888 | 73251677 | 56679728 | 67491832 | 57845190 | 79067092 |
| 7889 | 77895887 | 38896464 | 64730677 | 26533544 | 25933567 |
| 7890 | 95969666 | 26577196 | 26667179 | 71397876 | 98489148 |
| 7891 | 29755797 | 25748005 | 56795414 | 12204793 | 78574276 |
| 7892 | 52983976 | 18476559 | 99887349 | 78545589 | 09194788 |
| 7893 | 24486774 | 67748942 | 42859364 | 75525066 | 13705581 |
| 7894 | 10493487 | 76931660 | 96970547 | 35684941 | 85278597 |
| 7895 | 14138564 | 76877370 | 59358909 | 77980968 | 26609500 |
| 7896 | 57654794 | 45240080 | 69597824 | 43281247 | 22577498 |
| 7897 | 39604868 | 98620775 | 49415667 | 60750731 | 62520375 |
| 7898 | 65511699 | 78947182 | 75941864 | 40557582 | 66316299 |
| 7899 | 81566971 | 03886164 | 49651494 | 79891766 | 88116394 |
| 7900 | 93654186 | 68387947 | 45465484 | 68546777 | 18515552 |
| 7901 | 01383785 | 66587791 | 59395960 | 20438045 | 17468838 |
| 7902 | 58383578 | 83263701 | 95671551 | 44761762 | 84674624 |
| 7903 | 59284627 | 31640315 | 85164770 | 65698447 | 01568640 |
| 7904 | 91783714 | 96675168 | 85239818 | 44472745 | 80792674 |
| 7905 | 98571359 | 94285498 | 16488868 | 52408555 | 17696758 |
| 7906 | 54976459 | 43989777 | 34301547 | 43918796 | 84126256 |
| 7907 | 67676069 | 61994658 | 94974278 | 96086757 | 27652215 |
| 7908 | 82573288 | 88147164 | 05446873 | 83827297 | 71484958 |
| 7909 | 81376853 | 99330654 | 58684644 | 53774385 | 46779455 |
| 7910 | 64996798 | 94701319 | 04544206 | 09653693 | 79498933 |
| 7911 | 27798370 | 75197777 | 36667243 | 82896169 | 68563675 |
| 7912 | 16778635 | 91653781 | 26498045 | 48574556 | 39349549 |
| 7913 | 70471890 | 16949775 | 42948522 | 20857784 | 86317256 |
| 7914 | 68326555 | 98870866 | 16622577 | 14899793 | 78406647 |
| 7915 | 31747072 | 70415712 | 23356097 | 72641408 | 65328587 |
| 7916 | 84610603 | 21747218 | 84637763 | 84807949 | 78513534 |
| 7917 | 76459472 | 57571580 | 30645998 | 75197665 | 50217629 |
| 7918 | 37161839 | 13697034 | 49728609 | 93824582 | 29455070 |
| 7919 | 75122718 | 09726676 | 44664889 | 74934872 | 99302763 |
| 7920 | 56620558 | 32726274 | 91559280 | 65446765 | 09885777 |
| 7921 | 46625039 | 85842337 | 55729062 | 54948979 | 86786754 |
| 7922 | 73862467 | 84564437 | 54568862 | 48538445 | 71620579 |
| 7923 | 31682910 | 79461351 | 45238522 | 55942658 | 50298629 |
| 7924 | 44477776 | 54826957 | 26876459 | 50379880 | 91860993 |
| 7925 | 46629846 | 24619096 | 77676765 | 56897716 | 44939334 |
| 7926 | 41202547 | 92535046 | 29978785 | 57264531 | 43054331 |
| 7927 | 85805287 | 48419614 | 71483134 | 22899784 | 08088485 |
| 7928 | 56320638 | 06956684 | 79449976 | 47641717 | 72897560 |
| 7929 | 26364728 | 98375667 | 69119428 | 74770865 | 69796144 |
| 7930 | 78698849 | 98530832 | 46758055 | 62104225 | 94148550 |
| 7931 | 46549386 | 74268706 | 64871824 | 54944593 | 93688955 |
| 7932 | 22690382 | 25558008 | 06977068 | 54115849 | 23848659 |
| 7933 | 83492865 | 67595289 | 69755559 | 79934346 | 52364016 |
| 7934 | 50830184 | 19595849 | 89590581 | 63435625 | 86578733 |
| 7935 | 88992957 | 14658626 | 91071572 | 45577156 | 75066858 |
| 7936 | 86065421 | 05967526 | 92597951 | 25464795 | 41563845 |
| 7937 | 91152944 | 34595157 | 95690628 | 10249437 | 15644935 |
| 7938 | 94684898 | 87689855 | 24867348 | 56968875 | 71378128 |
| 7939 | 36942452 | 88306763 | 79467414 | 46663991 | 69481170 |
| 7940 | 67746735 | 43021371 | 40497404 | 25227496 | 48588256 |
| 7941 | 62759598 | 99759567 | 56372528 | 08369417 | 56753650 |
| 7942 | 86924879 | 42669555 | 58446139 | 27698472 | 70862889 |
| 7943 | 10994525 | 32724274 | 98779684 | 03299041 | 69767849 |
| 7944 | 78317748 | 56059047 | 68464698 | 08939234 | 26348851 |
| 7945 | 28748364 | 01854077 | 85493659 | 40889721 | 37388589 |
| 7946 | 85786768 | 85445436 | 94461957 | 24740258 | 84403185 |
| 7947 | 99651518 | 47898179 | 77555155 | 46617767 | 97750149 |
| 7948 | 98728478 | 57605358 | 91128882 | 78781918 | 58640445 |
| 7949 | 35949969 | 65925558 | 27852608 | 79648541 | 94942754 |
| 7950 | 74605154 | 65578876 | 41829987 | 11561963 | 48688689 |
| 7951 | 45738878 | 87294825 | 74585274 | 86467824 | 31871195 |
| 7952 | 04908842 | 71513567 | 37796444 | 09755858 | 75864332 |
| 7953 | 45859569 | 70465731 | 59538296 | 62890924 | 97858558 |
| 7954 | 46544721 | 66681811 | 25252657 | 88042749 | 65488194 |
| 7955 | 86188577 | 66804498 | 45607244 | 01638575 | 21729964 |
| 7956 | 52131930 | 53347479 | 97754911 | 96687488 | 43969664 |
| 7957 | 38864739 | 78655491 | 88351650 | 30615578 | 75817536 |
| 7958 | 46356079 | 72587499 | 37365542 | 39847270 | 38317951 |
| 7959 | 53765535 | 67778954 | 64806487 | 43978136 | 74764197 |
| 7960 | 92597896 | 63115591 | 61767995 | 83879478 | 75636777 |
| 7961 | 48459244 | 48776728 | 56586412 | 91625888 | 66568679 |
| 7962 | 94212288 | 36427757 | 02699379 | 15754885 | 76460182 |
| 7963 | 25666476 | 51724788 | 82865595 | 57679075 | 22456868 |
| 7964 | 44778496 | 98072765 | 12866616 | 05617977 | 98906411 |
| 7965 | 87415908 | 73004678 | 82959953 | 15941568 | 78762997 |
| 7966 | 66766645 | 36158876 | 51129551 | 57932967 | 99006596 |
| 7967 | 92904193 | 99189517 | 42841169 | 66489177 | 69493475 |
| 7968 | 77975212 | 49949064 | 83793377 | 75128148 | 95215875 |
| 7969 | 88419447 | 87752369 | 16844568 | 55758654 | 99063193 |
| 7970 | 45974886 | 55824627 | 79967845 | 53896494 | 64641566 |
| 7971 | 28908226 | 79181097 | 99459492 | 37674554 | 79497656 |
| 7972 | 16142597 | 58487435 | 59739975 | 84170554 | 48578555 |
| 7973 | 24837598 | 69675580 | 88725242 | 26464168 | 58176294 |
| 7974 | 74545506 | 55348799 | 76288980 | 59068654 | 88389057 |
| 7975 | 68563005 | 47687958 | 59077794 | 23509692 | 58482746 |
| 7976 | 92688965 | 51900731 | 24267768 | 86775029 | 88896308 |
| 7977 | 26648570 | 94788678 | 45638627 | 58813655 | 87959447 |
| 7978 | 78785798 | 91645745 | 92407317 | 12446241 | 81497558 |
| 7979 | 69260595 | 50514593 | 50772140 | 81894675 | 89138184 |
| 7980 | 88193386 | 98729394 | 97069110 | 43884599 | 43564769 |
| 7981 | 68765558 | 87779758 | 74053427 | 53535444 | 64323975 |
| 7982 | 61964246 | 92614864 | 44302326 | 85527753 | 36902893 |
| 7983 | 79294235 | 98396666 | 98497854 | 54394409 | 07964944 |
| 7984 | 92470535 | 50995565 | 19924896 | 48465014 | 25661676 |
| 7985 | 74492114 | 35439887 | 15046994 | 52024377 | 58944375 |
| 7986 | 98744974 | 65076373 | 85909745 | 59776894 | 10266420 |
| 7987 | 54197796 | 64068886 | 88868568 | 24115464 | 16046062 |
| 7988 | 55577885 | 99094596 | 36567750 | 84948915 | 97316781 |
| 7989 | 90946182 | 39766703 | 85718197 | 98947855 | 92140336 |
| 7990 | 79549566 | 33476479 | 14577401 | 62770967 | 12588774 |
| 7991 | 05985676 | 39541951 | 37878936 | 80783539 | 17051878 |
